shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-105634,2024-04-11 00:00:00,NE-3,NE-1,Sprinter Van,423.2,4.6,3.6,1.0,133,292.97
SHP-108092,2024-05-25 00:00:00,MW-3,NE-2,Small Straight,1427.4,13.4,13.5,5.0,43,906.05
SHP-117584,2024-11-14 00:00:00,SE-2,SW-2,Reefer,2659.4,14.0,33.8,4.0,49,2967.28
SHP-109716,2024-06-24 00:00:00,SE-1,SC-1,Small Straight,767.4,4.8,3.6,2.0,220,782.48
SHP-112262,2024-08-11 00:00:00,WC-2,SE-3,Sprinter Van,1103.4,9.8,6.5,3.0,40,1946.43
SHP-101630,2024-01-30 00:00:00,WC-2,NE-1,Cargo Van,646.8,5.7,16.8,4.0,117,684.15
SHP-115939,2024-10-16 00:00:00,SC-1,SW-1,Cargo Van,513.0,4.1,7.4,3.0,152,419.01
SHP-120617,2025-01-08 00:00:00,CN-1,SE-2,Sprinter Van,248.2,2.0,13.1,5.0,40,565.95
SHP-117823,2024-11-19 00:00:00,MW-1,MW-2,Sprinter Van,442.8,4.0,16.9,2.0,321,300.37
SHP-126295,2025-04-22 00:00:00,SW-1,MW-1,Large Straight,2372.6,13.3,34.5,6.0,191,1509.8
SHP-116193,2024-10-21 00:00:00,SW-1,SC-1,Large Straight,2243.6,14.2,16.6,6.0,145,1209.77
SHP-126276,2025-04-21 00:00:00,WC-1,WC-3,Sprinter Van,235.1,2.0,46.8,5.0,67,199.6
SHP-126150,2025-04-19 00:00:00,CN-1,NE-2,Large Straight,1768.5,15.4,7.8,2.0,49,1727.66
SHP-115201,2024-10-03 00:00:00,MW-2,NE-3,Large Straight,1767.8,8.3,16.3,8.0,87,1469.91
SHP-101230,2024-01-23 00:00:00,SC-2,MW-1,Tractor Trailer,1798.8,19.6,7.7,1.0,193,1840.9
SHP-106947,2024-05-04 00:00:00,SE-1,NE-2,Large Straight,644.2,7.2,5.3,4.0,167,1504.67
SHP-123856,2025-03-10 00:00:00,SC-1,MW-1,Cargo Van,222.8,1.4,7.9,1.0,318,342.94
SHP-100716,2024-01-13 00:00:00,SC-1,WC-1,Tractor Trailer,2648.6,23.0,9.8,4.0,193,3341.33
SHP-110897,2024-07-16 00:00:00,SE-1,MW-1,Reefer,1471.8,12.5,7.9,1.0,293,2877.37
SHP-124269,2025-03-17 00:00:00,NE-3,SW-2,Small Straight,1728.5,12.2,15.7,2.0,33,1957.47
SHP-101460,2024-01-27 00:00:00,MW-1,SW-1,Cargo Van,325.8,2.0,32.9,6.0,199,431.82
SHP-117363,2024-11-10 00:00:00,NE-3,SE-1,Sprinter Van,1257.9,13.4,5.5,4.0,91,1432.97
SHP-117118,2024-11-06 00:00:00,MW-2,SE-2,Cargo Van,256.4,2.4,7.7,3.0,147,493.65
SHP-109560,2024-06-22 00:00:00,SC-1,SE-2,Small Straight,1458.9,13.5,9.0,4.0,177,1106.63
SHP-108959,2024-06-10 00:00:00,SC-1,NE-2,Reefer,1574.0,12.0,27.3,7.0,212,2582.2
SHP-103625,2024-03-06 00:00:00,SE-1,MW-3,Sprinter Van,456.6,4.1,2.1,4.0,75,936.33
SHP-110454,2024-07-07 00:00:00,SC-1,SW-1,Sprinter Van,307.1,2.2,28.1,8.0,152,346.2
SHP-115756,2024-10-13 00:00:00,WC-1,SC-2,Small Straight,1945.1,18.3,18.6,6.0,129,1906.31
SHP-103660,2024-03-07 00:00:00,MW-2,SW-1,Small Straight,1906.4,14.1,19.2,6.0,117,1064.59
SHP-104087,2024-03-15 00:00:00,SW-1,NW-1,Reefer,1045.7,8.6,33.1,9.0,13,1442.39
SHP-117822,2024-11-19 00:00:00,WC-1,WC-3,Sprinter Van,722.2,5.4,9.9,2.0,67,395.66
SHP-126114,2025-04-19 00:00:00,NE-1,NE-2,Flatbed,3464.7,24.8,23.2,5.0,196,1168.99
SHP-103464,2024-03-03 00:00:00,NE-3,SE-3,Small Straight,2955.8,28.4,13.0,4.0,42,1179.07
SHP-109421,2024-06-19 00:00:00,MW-2,WC-3,Large Straight,844.9,7.4,4.7,2.0,87,2019.69
SHP-124550,2025-03-22 00:00:00,NE-1,SW-1,Sprinter Van,614.1,4.6,31.0,8.0,166,916.32
SHP-117410,2024-11-11 00:00:00,SE-1,WC-2,Cargo Van,754.4,6.8,7.5,2.0,108,1329.97
SHP-114157,2024-09-14 00:00:00,SW-1,SE-1,Small Straight,1800.7,6.9,19.2,4.0,121,1314.31
SHP-119150,2024-12-12 00:00:00,MW-2,SW-2,Large Straight,2310.2,15.9,11.7,2.0,60,2220.0
SHP-123171,2025-02-25 00:00:00,SE-1,CN-1,Cargo Van,623.3,4.0,20.5,7.0,61,540.2
SHP-113747,2024-09-06 00:00:00,WC-1,MW-2,Large Straight,1632.7,11.2,15.1,9.0,167,1617.5
SHP-106577,2024-04-27 00:00:00,SE-1,WC-3,Small Straight,734.5,17.0,14.0,8.0,98,1670.49
SHP-104820,2024-03-27 00:00:00,SE-2,SE-1,Small Straight,1111.5,10.0,23.4,4.0,136,288.87
SHP-119026,2024-12-10 00:00:00,SE-1,NE-2,Sprinter Van,957.2,9.3,12.8,9.0,167,608.3
SHP-109361,2024-06-18 00:00:00,SC-1,MW-2,Large Straight,1532.8,11.8,21.4,8.0,181,744.09
SHP-129554,2025-06-21 00:00:00,MW-1,SE-3,Sprinter Van,2253.8,9.7,3.3,5.0,144,1983.25
SHP-129294,2025-06-16 00:00:00,NE-1,SE-1,Cargo Van,299.0,1.6,9.6,6.0,262,399.05
SHP-112300,2024-08-11 00:00:00,NW-1,MW-1,Large Straight,580.9,4.7,7.2,1.0,64,1787.26
SHP-101444,2024-01-27 00:00:00,SC-1,WC-1,Small Straight,1176.5,9.6,15.1,6.0,193,971.11
SHP-115604,2024-10-10 00:00:00,SE-1,SC-1,Cargo Van,440.7,3.9,2.7,3.0,220,513.05
SHP-102421,2024-02-13 00:00:00,NE-1,SC-1,Large Straight,974.1,6.5,7.7,4.0,274,1602.04
SHP-103037,2024-02-24 00:00:00,CN-1,NE-2,Cargo Van,241.0,1.4,2.5,5.0,49,426.4
SHP-120133,2024-12-30 00:00:00,SE-2,MW-1,Sprinter Van,387.3,2.9,7.8,1.0,237,923.5
SHP-103961,2024-03-12 00:00:00,MW-1,SC-1,Small Straight,3932.6,31.8,2.2,4.0,372,2213.12
SHP-108525,2024-06-02 00:00:00,NE-1,MW-3,Cargo Van,119.4,1.1,41.8,7.0,82,271.49
SHP-128513,2025-06-01 00:00:00,MW-1,SE-1,Cargo Van,342.9,2.2,6.4,5.0,348,649.43
SHP-111716,2024-07-31 00:00:00,NE-1,NE-2,Tractor Trailer,3843.8,27.8,4.6,2.0,196,2277.61
SHP-118356,2024-11-28 00:00:00,NE-2,MW-2,Sprinter Van,289.0,2.2,29.5,9.0,159,388.02
SHP-113651,2024-09-05 00:00:00,SE-1,SE-3,Cargo Van,611.5,3.3,10.9,4.0,100,201.89
SHP-111713,2024-07-31 00:00:00,MW-1,SC-2,Small Straight,713.2,5.1,22.3,4.0,225,547.3
SHP-124757,2025-03-26 00:00:00,NE-2,NE-1,Cargo Van,404.0,3.5,7.5,3.0,233,179.49
SHP-108041,2024-05-24 00:00:00,SE-1,SE-2,Small Straight,1122.1,8.0,2.7,3.0,171,525.89
SHP-102393,2024-02-13 00:00:00,NE-2,MW-1,Sprinter Van,237.1,1.6,22.2,5.0,229,366.35
SHP-102731,2024-02-18 00:00:00,MW-1,SE-1,Small Straight,1053.5,10.6,6.9,1.0,348,1185.84
SHP-112084,2024-08-07 00:00:00,NE-1,NE-2,Cargo Van,362.5,3.3,7.8,7.0,196,220.81
SHP-114359,2024-09-17 00:00:00,SC-1,NE-1,Cargo Van,84.9,1.0,14.7,6.0,274,331.95
SHP-111412,2024-07-25 00:00:00,NE-1,MW-2,Small Straight,1983.1,21.3,2.3,3.0,202,1596.73
SHP-117392,2024-11-11 00:00:00,SC-1,NE-2,Cargo Van,540.9,4.4,21.8,5.0,212,580.22
SHP-125235,2025-04-03 00:00:00,MW-2,NE-2,Sprinter Van,608.5,4.6,21.9,6.0,154,599.78
SHP-106094,2024-04-19 00:00:00,SE-1,NE-1,Sprinter Van,556.2,4.9,20.7,4.0,278,442.11
SHP-105963,2024-04-16 00:00:00,WC-3,MW-1,Reefer,2356.1,11.9,23.4,5.0,121,3430.29
SHP-128283,2025-05-28 00:00:00,MW-2,SC-1,Cargo Van,186.4,1.1,8.1,1.0,227,321.4
SHP-109827,2024-06-26 00:00:00,MW-2,SE-3,Sprinter Van,272.1,1.3,8.3,4.0,79,573.07
SHP-121404,2025-01-23 00:00:00,SE-2,NE-2,Large Straight,3241.0,23.8,10.6,6.0,109,1438.34
SHP-107891,2024-05-21 00:00:00,MW-2,SE-2,Cargo Van,82.1,1.0,23.6,2.0,147,344.97
SHP-127646,2025-05-16 00:00:00,MW-1,WC-2,Large Straight,1221.2,10.0,11.9,3.0,177,624.4370981401315
SHP-125252,2025-04-04 00:00:00,SE-2,MW-2,Tractor Trailer,2690.2,23.7,21.7,4.0,115,2803.52
SHP-102500,2024-02-14 00:00:00,SC-1,MW-2,Reefer,4564.8,26.4,38.4,10.0,181,2184.62
SHP-111427,2024-07-25 00:00:00,WC-1,SC-1,Cargo Van,798.8,6.1,23.7,10.0,197,586.05
SHP-101390,2024-01-26 00:00:00,SE-1,WC-1,Large Straight,2423.6,16.5,6.7,1.0,177,3263.47
SHP-126961,2025-05-03 00:00:00,MW-3,NE-3,Flatbed,1637.4,17.2,7.3,3.0,39,2318.25
SHP-117119,2024-11-06 00:00:00,SE-1,SE-2,Small Straight,696.2,4.5,16.8,7.0,171,426.2
SHP-103137,2024-02-26 00:00:00,WC-2,SC-1,Cargo Van,322.6,3.1,8.7,4.0,117,379.82
SHP-107637,2024-05-16 00:00:00,SW-1,MW-1,Sprinter Van,306.7,2.1,15.2,4.0,191,462.44
SHP-115805,2024-10-14 00:00:00,NE-2,MW-1,Large Straight,1539.2,8.6,14.9,4.0,229,1445.82
SHP-119871,2024-12-26 00:00:00,NE-1,MW-2,Sprinter Van,651.9,7.8,5.2,4.0,202,965.63
SHP-125782,2025-04-12 00:00:00,NE-1,CN-1,Small Straight,879.9,7.6,5.9,1.0,88,1161.24
SHP-117803,2024-11-18 00:00:00,SE-1,SW-1,Small Straight,670.3,4.4,8.9,3.0,122,979.66
SHP-110037,2024-06-30 00:00:00,SE-2,WC-1,Large Straight,1933.8,16.3,13.5,4.0,112,2946.92
SHP-111751,2024-08-01 00:00:00,SC-1,NE-1,Small Straight,1208.8,7.6,7.3,5.0,274,1304.01
SHP-114746,2024-09-24 00:00:00,MW-1,SW-2,Cargo Van,452.2,2.6,3.0,1.0,105,832.65
SHP-126727,2025-04-29 00:00:00,WC-1,MW-1,Sprinter Van,130.9,1.2,20.8,6.0,250,435.08
SHP-105194,2024-04-02 00:00:00,SE-1,NE-2,Cargo Van,245.0,2.0,8.0,4.0,167,353.41
SHP-107124,2024-05-07 00:00:00,MW-1,WC-3,Sprinter Van,390.1,2.6,12.5,2.0,121,821.07
SHP-116574,2024-10-27 00:00:00,NE-2,WC-1,Cargo Van,98.1,1.0,9.2,9.0,112,840.06
SHP-104434,2024-03-21 00:00:00,NE-1,SE-2,Tractor Trailer,3427.9,31.7,10.1,7.0,197,2982.75
SHP-111505,2024-07-27 00:00:00,SC-1,NE-1,Cargo Van,471.8,3.1,2.4,1.0,274,1010.66
SHP-126518,2025-04-25 00:00:00,SC-2,SW-2,Cargo Van,787.0,6.3,6.9,4.0,55,484.2
SHP-120201,2025-01-01 00:00:00,MW-1,MW-2,Large Straight,1211.4,8.0,21.9,3.0,321,514.38
SHP-104401,2024-03-20 00:00:00,MW-2,MW-1,Cargo Van,278.2,1.5,6.4,1.0,274,216.33
SHP-102931,2024-02-22 00:00:00,SW-2,WC-1,Large Straight,1189.2,12.0,2.1,2.0,44,1111.98
SHP-101359,2024-01-25 00:00:00,SW-1,NE-3,Sprinter Van,365.7,3.0,15.0,5.0,68,140.20685572822538
SHP-115012,2024-09-29 00:00:00,CN-2,NE-1,Small Straight,1309.9,12.9,7.3,2.0,47,954.7
SHP-103876,2024-03-10 00:00:00,NE-3,SW-1,Small Straight,1699.1,11.9,47.0,11.0,56,1394.81
SHP-100518,2024-01-10 00:00:00,CN-2,SE-1,Flatbed,3246.4,13.6,22.9,9.0,40,2359.44
SHP-111545,2024-07-28 00:00:00,MW-1,CN-1,Sprinter Van,453.8,2.9,43.3,5.0,88,409.51
SHP-109738,2024-06-24 00:00:00,SE-2,SC-2,Small Straight,3319.2,27.8,21.5,4.0,104,1149.51
SHP-128402,2025-05-30 00:00:00,SE-2,CN-1,Cargo Van,401.4,1.8,3.7,2.0,41,767.15
SHP-120898,2025-01-14 00:00:00,SE-1,WC-1,Large Straight,860.7,7.1,5.2,2.0,177,2602.99
SHP-120950,2025-01-15 00:00:00,CN-1,WC-3,Cargo Van,173.9,1.7,17.8,5.0,22,342.73
SHP-104966,2024-03-30 00:00:00,CN-1,SE-2,Cargo Van,457.0,3.5,14.3,9.0,40,525.1
SHP-104657,2024-03-24 00:00:00,MW-2,NE-1,Small Straight,906.0,9.4,21.0,6.0,216,864.47
SHP-129726,2025-06-24 00:00:00,WC-3,SC-1,Small Straight,1581.4,13.2,14.8,11.0,83,1080.54
SHP-117189,2024-11-07 00:00:00,NE-3,SC-1,Large Straight,1444.9,10.4,3.9,1.0,111,3132.05
SHP-330000,2025-03-05 00:00:00,NE-2,NE-2,Cargo Van,68.0,1.8,1.9,1.0,1,55.0
SHP-110458,2024-07-08 00:00:00,NE-1,SC-1,Cargo Van,155.6,1.4,22.8,4.0,274,382.08
SHP-117499,2024-11-13 00:00:00,SC-2,NE-2,Small Straight,3057.5,25.6,9.9,2.0,118,2632.05
SHP-101226,2024-01-23 00:00:00,MW-1,WC-1,Small Straight,1064.3,13.0,11.4,3.0,247,1368.82
SHP-125043,2025-03-31 00:00:00,NE-1,SE-2,Sprinter Van,1303.1,7.8,9.3,8.0,197,805.12
SHP-101223,2024-01-23 00:00:00,NW-1,SW-1,Large Straight,990.4,11.9,3.0,4.0,28,2236.35
SHP-125155,2025-04-02 00:00:00,SC-2,SE-1,Large Straight,779.9,5.5,19.1,7.0,144,526.09
SHP-129797,2025-06-26 00:00:00,SE-1,SC-2,Large Straight,1327.5,13.1,13.5,1.0,121,876.76
SHP-103425,2024-03-02 00:00:00,SW-1,SE-2,Sprinter Van,211.3,1.6,7.7,2.0,86,583.25
SHP-126338,2025-04-22 00:00:00,SW-1,SE-1,Small Straight,3741.9,26.0,6.2,2.0,121,2399.19
SHP-127266,2025-05-09 00:00:00,SW-1,MW-2,Cargo Van,508.2,4.8,9.5,7.0,127,614.54
SHP-125054,2025-03-31 00:00:00,NW-1,WC-3,Reefer,907.4,7.5,19.3,3.0,21,762.92
SHP-126559,2025-04-26 00:00:00,WC-1,SC-1,Small Straight,1371.4,11.6,21.3,5.0,197,1248.73
SHP-129618,2025-06-22 00:00:00,SE-3,WC-1,Sprinter Van,279.9,2.6,17.5,8.0,69,864.78
SHP-120113,2024-12-30 00:00:00,WC-1,SC-2,Sprinter Van,143.8,1.1,12.0,7.0,129,506.36
SHP-115019,2024-09-29 00:00:00,WC-1,NE-2,Small Straight,2665.6,29.4,7.9,4.0,131,2619.51
SHP-102270,2024-02-10 00:00:00,NE-2,NE-1,Cargo Van,902.6,9.4,5.3,5.0,233,356.97
SHP-102805,2024-02-20 00:00:00,CN-1,NE-1,Cargo Van,269.7,1.8,20.0,5.0,71,303.65
SHP-111805,2024-08-02 00:00:00,NE-2,SW-2,Sprinter Van,400.1,2.3,7.1,3.0,53,1163.46
SHP-106893,2024-05-03 00:00:00,MW-1,SC-1,Tractor Trailer,4176.0,23.9,44.7,6.0,372,1868.59
SHP-104408,2024-03-20 00:00:00,MW-1,MW-2,Cargo Van,264.1,2.3,20.7,4.0,321,152.86
SHP-128504,2025-06-01 00:00:00,SE-1,MW-3,Cargo Van,259.4,3.1,2.6,2.0,75,717.91
SHP-200109,2025-05-25 00:00:00,SW-1,NE-1,Large Straight,300.9,2.5,37.9,8.0,130,871.97
SHP-106395,2024-04-24 00:00:00,SE-1,MW-3,Sprinter Van,177.7,1.5,2.5,4.0,75,668.14
SHP-330005,2025-03-05 00:00:00,SC-1,SC-1,Sprinter Van,183.8,2.9,2.1,1.0,2,173.17
SHP-127532,2025-05-14 00:00:00,NW-1,MW-2,Cargo Van,124.3,1.3,10.6,6.0,43,504.96
SHP-119281,2024-12-15 00:00:00,CN-1,SC-1,Flatbed,1044.1,8.7,2.3,2.0,58,3399.18
SHP-119805,2024-12-24 00:00:00,WC-3,SE-3,Large Straight,2466.5,21.8,15.7,9.0,20,3280.33
SHP-112812,2024-08-21 00:00:00,SE-2,MW-1,Large Straight,1298.9,11.9,6.0,1.0,237,1411.7
SHP-109344,2024-06-18 00:00:00,NE-1,MW-3,Cargo Van,84.3,1.0,17.9,4.0,82,247.69
SHP-106261,2024-04-22 00:00:00,SC-1,SE-3,Sprinter Van,271.9,1.4,21.8,1.0,93,328.47
SHP-101036,2024-01-19 00:00:00,SE-3,MW-2,Cargo Van,430.1,3.5,4.7,2.0,78,564.89
SHP-100213,2024-01-04 00:00:00,SE-1,SC-1,Small Straight,546.9,5.1,5.5,3.0,220,614.57
SHP-110448,2024-07-07 00:00:00,MW-1,SE-1,Sprinter Van,521.1,4.6,23.6,9.0,348,596.61
SHP-107080,2024-05-06 00:00:00,SE-2,SE-1,Sprinter Van,934.8,9.2,6.6,2.0,136,265.99
SHP-124874,2025-03-28 00:00:00,NE-1,NW-1,Large Straight,515.0,5.5,16.9,3.0,55,1736.33
SHP-126336,2025-04-22 00:00:00,SC-1,CN-2,Cargo Van,160.9,1.8,6.8,4.0,39,542.06
SHP-108577,2024-06-03 00:00:00,NE-3,NE-1,Sprinter Van,157.5,1.3,21.1,4.0,133,157.57
SHP-104372,2024-03-20 00:00:00,NE-1,WC-3,Sprinter Van,67.4,1.0,8.1,6.0,110,775.07
SHP-115040,2024-09-30 00:00:00,MW-2,SE-3,Cargo Van,260.4,2.0,6.0,1.0,79,443.88
SHP-102575,2024-02-16 00:00:00,SW-2,SC-1,Small Straight,1581.7,12.6,16.7,7.0,74,592.08
SHP-117416,2024-11-11 00:00:00,MW-2,SE-2,Sprinter Van,343.8,2.2,10.1,8.0,147,686.3
SHP-117937,2024-11-21 00:00:00,MW-1,SW-1,Sprinter Van,534.4,3.6,43.3,2.0,199,675.02
SHP-128934,2025-06-09 00:00:00,WC-1,NE-2,Large Straight,1622.4,16.6,11.5,7.0,131,3330.22
SHP-116219,2024-10-21 00:00:00,SC-1,WC-3,Cargo Van,1261.4,11.6,3.0,1.0,108,1443.54
SHP-119090,2024-12-11 00:00:00,NE-1,SC-1,Sprinter Van,215.6,1.8,2.4,1.0,274,1089.06
SHP-117998,2024-11-22 00:00:00,WC-1,SC-1,Large Straight,1202.2,8.3,11.5,1.0,197,2306.9
SHP-126036,2025-04-17 00:00:00,NE-3,CN-1,Reefer,1419.9,11.3,2.2,3.0,23,2573.63
SHP-117032,2024-11-04 00:00:00,SE-3,NE-1,Sprinter Van,1064.6,9.8,5.8,2.0,99,1342.36
SHP-118785,2024-12-06 00:00:00,SW-2,SC-1,Small Straight,575.0,5.8,13.6,8.0,74,442.7
SHP-120830,2025-01-12 00:00:00,SC-1,SE-1,Small Straight,1396.2,9.4,17.9,3.0,207,749.26
SHP-116596,2024-10-28 00:00:00,NE-3,MW-1,Reefer,2984.6,24.2,20.9,5.0,155,3033.7
SHP-121166,2025-01-18 00:00:00,MW-1,SE-2,Cargo Van,1391.4,13.0,7.8,3.0,231,889.5
SHP-120831,2025-01-12 00:00:00,MW-2,NE-1,Sprinter Van,483.4,4.8,10.5,5.0,216,554.51
SHP-109185,2024-06-15 00:00:00,WC-1,MW-1,Sprinter Van,811.5,6.7,12.5,2.0,250,1113.67
SHP-109996,2024-06-29 00:00:00,SC-2,SW-2,Cargo Van,112.6,1.0,35.5,11.0,55,142.17
SHP-111683,2024-07-31 00:00:00,SE-1,SW-1,Small Straight,402.6,5.8,6.7,3.0,122,1022.92
SHP-126143,2025-04-19 00:00:00,SC-1,NE-3,Small Straight,2292.4,27.3,4.6,3.0,119,2633.22
SHP-114671,2024-09-23 00:00:00,SC-1,NE-3,Sprinter Van,1129.8,7.4,2.4,4.0,119,1423.19
SHP-127681,2025-05-17 00:00:00,NE-2,CN-1,Sprinter Van,1255.6,7.9,46.7,4.0,42,563.59
SHP-102034,2024-02-06 00:00:00,SW-1,NE-3,Sprinter Van,529.2,4.9,4.9,3.0,68,1029.68
SHP-109430,2024-06-19 00:00:00,SC-1,MW-1,Sprinter Van,280.9,2.9,3.3,4.0,318,472.86
SHP-100321,2024-01-06 00:00:00,WC-1,MW-2,Large Straight,989.5,7.7,43.3,5.0,167,1052.51
SHP-122827,2025-02-18 00:00:00,SC-1,WC-3,Sprinter Van,1605.4,9.6,36.1,11.0,108,671.7
SHP-122383,2025-02-10 00:00:00,CN-1,SW-1,Cargo Van,649.4,6.3,42.6,9.0,37,553.08
SHP-104695,2024-03-25 00:00:00,SC-1,NE-2,Small Straight,451.2,4.3,23.8,5.0,212,701.49
SHP-120299,2025-01-02 00:00:00,NE-1,SE-1,Sprinter Van,272.2,2.8,3.9,7.0,262,453.89
SHP-118152,2024-11-24 00:00:00,MW-1,WC-1,Sprinter Van,969.5,8.1,15.3,5.0,247,1248.99
SHP-114703,2024-09-23 00:00:00,MW-3,SE-1,Cargo Van,629.2,3.3,7.7,4.0,64,516.89
SHP-102640,2024-02-17 00:00:00,SE-2,SC-2,Sprinter Van,838.0,5.5,30.9,6.0,104,363.79
SHP-100355,2024-01-07 00:00:00,SW-2,MW-3,Large Straight,1470.3,15.4,2.5,2.0,21,2273.26
SHP-104265,2024-03-18 00:00:00,MW-1,SE-1,Tractor Trailer,3739.7,19.3,15.8,8.0,348,3029.59
SHP-112806,2024-08-21 00:00:00,SE-1,NE-1,Flatbed,1492.5,14.4,6.2,2.0,278,1507.94
SHP-400023,2024-07-01 00:00:00,NE-1,WC-1,Small Straight,2000.0,10.0,48.0,1.0,100,2000.0
SHP-118661,2024-12-03 00:00:00,SC-2,SC-1,Cargo Van,389.5,1.8,27.9,8.0,138,192.49
SHP-103221,2024-02-27 00:00:00,NE-3,WC-2,Cargo Van,321.5,3.1,39.8,9.0,48,453.57
SHP-113405,2024-09-01 00:00:00,SE-3,SE-2,Cargo Van,124.2,1.0,14.2,2.0,53,174.36
SHP-104117,2024-03-15 00:00:00,MW-1,WC-3,Large Straight,1566.0,9.7,3.5,1.0,121,2532.71
SHP-104122,2024-03-15 00:00:00,WC-1,MW-1,Large Straight,429.2,2.0,23.5,1.0,250,1200.69
SHP-121361,2025-01-22 00:00:00,SE-2,WC-1,Small Straight,746.5,7.5,6.2,1.0,112,1432.59
SHP-102207,2024-02-09 00:00:00,SC-1,WC-1,Large Straight,386.3,3.6,17.5,2.0,193,802.85
SHP-100349,2024-01-07 00:00:00,SW-1,NE-2,Large Straight,1893.2,18.0,9.0,4.0,100,3050.68
SHP-115214,2024-10-03 00:00:00,MW-2,NE-1,Sprinter Van,209.0,1.7,35.8,10.0,216,345.1
SHP-119493,2024-12-19 00:00:00,SE-2,MW-1,Cargo Van,331.2,2.1,30.9,6.0,237,417.54
SHP-115274,2024-10-04 00:00:00,MW-1,SE-1,Large Straight,944.1,6.7,3.4,3.0,348,2026.2
SHP-118078,2024-11-23 00:00:00,NE-1,SE-2,Small Straight,596.1,4.7,45.3,5.0,197,859.13
SHP-113746,2024-09-06 00:00:00,CN-2,SW-1,Sprinter Van,251.4,1.9,10.9,6.0,18,762.96
SHP-127658,2025-05-16 00:00:00,SC-2,NE-3,Large Straight,1462.7,10.5,22.1,8.0,77,1595.8
SHP-100104,2024-01-03 00:00:00,SC-2,NE-3,Small Straight,1870.9,7.6,29.5,9.0,77,1033.89
SHP-127678,2025-05-17 00:00:00,MW-1,WC-2,Sprinter Van,607.3,3.3,3.0,3.0,177,1359.36
SHP-128692,2025-06-04 00:00:00,NE-2,MW-2,Small Straight,945.0,6.0,25.0,9.0,159,504.56
SHP-107576,2024-05-15 00:00:00,MW-3,SE-1,Large Straight,831.6,9.7,15.3,5.0,64,859.49
SHP-114823,2024-09-26 00:00:00,SE-1,NE-2,Cargo Van,375.2,3.5,5.1,1.0,167,498.74
SHP-100082,2024-01-02 00:00:00,SE-2,WC-2,Large Straight,1743.0,13.0,15.0,5.0,70,2291.6
SHP-124481,2025-03-21 00:00:00,SE-1,SW-2,Sprinter Van,496.6,2.9,6.8,3.0,51,740.65
SHP-124801,2025-03-26 00:00:00,SC-2,MW-2,Small Straight,1582.6,11.4,23.5,9.0,109,645.63
SHP-116245,2024-10-21 00:00:00,MW-1,SC-1,Small Straight,2104.1,13.0,15.5,4.0,372,1103.61
SHP-118299,2024-11-27 00:00:00,WC-2,CN-2,Sprinter Van,447.3,3.6,24.0,4.0,20,565.27
SHP-123881,2025-03-10 00:00:00,WC-1,MW-1,Sprinter Van,157.5,1.4,36.6,12.0,250,352.9
SHP-420004,2024-05-20 00:00:00,MW-1,SE-1,Small Straight,3434.6,14.0,15.4,4.0,189,1250.0
SHP-112908,2024-08-23 00:00:00,WC-3,CN-1,Tractor Trailer,1997.5,23.6,2.5,1.0,30,2860.85
SHP-127714,2025-05-17 00:00:00,MW-3,SC-1,Small Straight,1032.7,7.2,6.6,1.0,70,931.31
SHP-104348,2024-03-19 00:00:00,SC-1,SE-2,Large Straight,1249.4,7.9,19.8,4.0,177,720.79
SHP-126000,2025-04-17 00:00:00,NE-1,NW-1,Sprinter Van,359.5,3.4,15.6,6.0,55,856.48
SHP-101760,2024-02-01 00:00:00,MW-1,SC-2,Sprinter Van,462.4,4.3,21.5,10.0,225,354.7
SHP-115589,2024-10-10 00:00:00,NE-1,SE-2,Large Straight,2156.7,13.2,4.2,1.0,197,2565.32
SHP-123986,2025-03-12 00:00:00,SE-1,SW-2,Cargo Van,302.0,2.8,4.6,4.0,51,771.84
SHP-114748,2024-09-24 00:00:00,NE-2,MW-1,Small Straight,1687.5,15.9,6.2,4.0,229,1070.1
SHP-127395,2025-05-11 00:00:00,MW-1,SW-1,Sprinter Van,737.1,7.7,34.9,9.0,199,555.61
SHP-120048,2024-12-29 00:00:00,MW-2,WC-2,Small Straight,1049.2,6.2,4.8,4.0,96,2210.92
SHP-118683,2024-12-04 00:00:00,NE-1,NE-2,Sprinter Van,668.0,6.4,7.3,2.0,196,460.86
SHP-129067,2025-06-12 00:00:00,SC-2,NE-1,Cargo Van,485.6,5.4,10.9,4.0,179,651.73
SHP-108408,2024-05-31 00:00:00,MW-2,SE-1,Small Straight,984.2,6.6,22.9,5.0,173,867.2
SHP-100970,2024-01-18 00:00:00,WC-1,SC-1,Cargo Van,440.9,3.5,7.7,1.0,197,680.14
SHP-116672,2024-10-29 00:00:00,CN-2,SC-2,Sprinter Van,161.1,1.6,26.8,10.0,30,439.74
SHP-111759,2024-08-01 00:00:00,MW-2,SC-1,Small Straight,4324.5,20.3,42.4,5.0,227,1360.62
SHP-107856,2024-05-20 00:00:00,MW-1,SE-3,Sprinter Van,494.6,3.2,18.1,2.0,144,453.32
SHP-300039,2025-01-10 00:00:00,MW-1,WC-1,Small Straight,3644.0,31.0,16.9,2.0,156,1.0
SHP-122074,2025-02-04 00:00:00,SC-1,WC-3,Sprinter Van,417.8,4.4,16.0,2.0,108,533.44
SHP-102945,2024-02-22 00:00:00,NE-2,SW-1,Large Straight,3782.7,30.1,20.6,5.0,86,3399.86
