shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-116921,2024-11-03 00:00:00,NE-3,SW-2,Sprinter Van,72.7,1.0,60.2,7.0,33,626.52
SHP-103828,2024-03-10 00:00:00,SC-1,MW-3,Small Straight,3231.5,25.4,9.3,5.0,79,1530.5
SHP-123565,2025-03-04 00:00:00,WC-1,SE-2,Large Straight,3511.3,20.5,41.1,9.0,127,2721.62
SHP-112052,2024-08-06 00:00:00,SW-2,CN-2,Sprinter Van,460.9,5.7,15.7,5.0,12,803.93
SHP-109149,2024-06-14 00:00:00,MW-2,MW-3,Large Straight,975.1,9.9,35.7,12.0,53,390.45
SHP-120670,2025-01-09 00:00:00,NE-1,SE-2,Large Straight,2111.3,19.7,21.3,9.0,197,1152.26
SHP-121864,2025-01-31 00:00:00,MW-2,MW-1,Small Straight,2694.4,14.8,8.4,4.0,274,546.97
SHP-126933,2025-05-03 00:00:00,NE-1,NW-1,Small Straight,809.2,6.4,19.7,11.0,55,1512.43
SHP-113375,2024-08-31 00:00:00,MW-3,WC-3,Cargo Van,788.7,4.7,8.1,5.0,23,876.3
SHP-122769,2025-02-17 00:00:00,MW-1,NE-3,Tractor Trailer,5297.4,31.4,44.6,8.0,159,2797.16
SHP-124022,2025-03-13 00:00:00,SC-1,NE-1,Sprinter Van,523.8,3.7,49.5,6.0,274,726.4
SHP-109494,2024-06-20 00:00:00,SW-2,NW-1,Tractor Trailer,5940.3,47.9,4.3,2.0,20,11214.82
SHP-117341,2024-11-10 00:00:00,WC-1,WC-2,Tractor Trailer,3204.6,24.2,6.8,1.0,87,2059.75
SHP-108326,2024-05-29 00:00:00,NE-2,NE-1,Large Straight,477.0,2.9,57.8,8.0,233,244.34
SHP-108478,2024-06-01 00:00:00,SW-2,WC-3,Small Straight,810.3,6.9,17.0,6.0,27,832.69
SHP-105637,2024-04-11 00:00:00,SC-1,NE-1,Reefer,5876.5,41.6,24.0,8.0,274,4783.77
SHP-105238,2024-04-03 00:00:00,NE-1,SC-2,Cargo Van,631.5,8.8,29.3,7.0,189,569.1
SHP-119586,2024-12-21 00:00:00,SC-1,MW-2,Sprinter Van,567.5,5.1,37.6,7.0,181,489.56
SHP-101049,2024-01-20 00:00:00,NE-1,SW-1,Large Straight,2258.9,17.6,12.3,6.0,166,2901.51
SHP-105724,2024-04-12 00:00:00,NE-2,SE-3,Small Straight,863.5,7.5,42.7,7.0,59,565.71
SHP-108712,2024-06-05 00:00:00,WC-1,CN-1,Flatbed,3627.2,27.2,20.1,5.0,46,3007.24
SHP-101095,2024-01-21 00:00:00,NE-3,SW-2,Reefer,1544.0,12.8,11.6,4.0,33,3913.64
SHP-117636,2024-11-15 00:00:00,NE-1,SC-1,Sprinter Van,51.2,1.0,7.8,4.0,274,726.26
SHP-105099,2024-04-01 00:00:00,NE-1,NE-2,Sprinter Van,77.4,1.1,7.3,1.0,196,198.35
SHP-125366,2025-04-06 00:00:00,CN-2,WC-3,Large Straight,1647.4,14.8,50.6,8.0,19,1355.02
SHP-113906,2024-09-09 00:00:00,SC-2,MW-2,Sprinter Van,268.7,1.9,65.2,16.0,109,237.38
SHP-121738,2025-01-29 00:00:00,SE-1,WC-3,Cargo Van,517.3,8.8,10.3,6.0,98,768.23
SHP-100731,2024-01-13 00:00:00,SC-1,NW-1,Small Straight,2282.6,14.6,13.7,10.0,32,2346.22
SHP-129209,2025-06-14 00:00:00,NE-1,SE-3,Reefer,2073.9,8.8,3.9,3.0,95,4392.03
SHP-105599,2024-04-10 00:00:00,WC-1,MW-2,Flatbed,1761.2,14.3,64.9,12.0,167,1540.85
SHP-116718,2024-10-30 00:00:00,SE-2,SE-1,Small Straight,1153.3,11.8,2.1,1.0,136,720.93
SHP-121077,2025-01-17 00:00:00,SW-2,WC-3,Reefer,6324.4,62.9,42.8,4.0,27,3384.49
SHP-110471,2024-07-08 00:00:00,SC-1,MW-1,Cargo Van,404.6,3.2,12.2,4.0,318,427.29
SHP-110650,2024-07-11 00:00:00,SC-2,SE-3,Cargo Van,1642.0,15.9,4.1,5.0,62,786.32
SHP-101688,2024-01-31 00:00:00,SW-1,NE-1,Sprinter Van,290.8,2.5,10.2,3.0,130,708.67
SHP-109864,2024-06-26 00:00:00,WC-1,MW-3,Reefer,1389.9,14.4,57.5,9.0,47,2146.59
SHP-103561,2024-03-05 00:00:00,SC-1,WC-2,Cargo Van,818.2,4.0,6.7,4.0,104,794.26
SHP-111440,2024-07-26 00:00:00,SE-2,MW-1,Cargo Van,298.8,2.3,5.8,2.0,237,577.34
SHP-101866,2024-02-03 00:00:00,NE-1,NE-3,Small Straight,1111.95,15.8,9.6,13.0,110,550.84
SHP-103874,2024-03-10 00:00:00,NE-1,NE-2,Sprinter Van,238.6,1.5,46.4,7.0,196,148.16
SHP-112577,2024-08-17 00:00:00,MW-2,SC-1,Small Straight,251.7,2.1,5.7,4.0,227,741.07
SHP-126914,2025-05-03 00:00:00,MW-2,MW-1,Large Straight,1111.95,22.8,10.3,6.0,274,769.32
SHP-126395,2025-04-23 00:00:00,SE-1,MW-1,Sprinter Van,364.3,3.7,13.7,7.0,293,460.64
SHP-120096,2024-12-30 00:00:00,MW-1,SE-2,Large Straight,1940.0,20.8,7.2,4.0,231,2108.78
SHP-111665,2024-07-30 00:00:00,SE-3,NE-1,Cargo Van,814.5,8.8,19.2,4.0,99,487.51
SHP-103054,2024-02-24 00:00:00,SW-2,WC-3,Flatbed,4171.4,39.6,52.9,5.0,27,2277.86
SHP-126580,2025-04-26 00:00:00,WC-2,MW-1,Small Straight,1393.2,11.8,22.5,6.0,149,1413.05
SHP-128168,2025-05-26 00:00:00,SC-1,SC-1,Reefer,974.9,8.2,11.3,5.0,9,968.03
SHP-124114,2025-03-14 00:00:00,SE-2,SE-3,Sprinter Van,207.3,1.5,3.6,1.0,54,282.05
SHP-115007,2024-09-29 00:00:00,MW-3,SC-1,Small Straight,689.5,4.8,28.1,7.0,70,432.63
SHP-127558,2025-05-15 00:00:00,MW-1,SE-2,Reefer,2489.9,11.1,5.3,2.0,231,4494.66
SHP-101980,2024-02-05 00:00:00,NE-3,SW-2,Cargo Van,445.9,4.3,7.9,1.0,33,848.87
SHP-111501,2024-07-27 00:00:00,SC-1,SE-2,Large Straight,2404.4,9.0,17.9,2.0,177,1727.59
SHP-126944,2025-05-03 00:00:00,SE-1,SE-3,Small Straight,1522.4,11.8,20.7,4.0,100,616.17
SHP-102558,2024-02-15 00:00:00,NE-1,MW-1,Cargo Van,714.9,4.7,9.5,5.0,399,437.17
SHP-100613,2024-01-11 00:00:00,NE-1,NE-3,Large Straight,849.8,2.5,9.4,7.0,110,366.68
SHP-113294,2024-08-30 00:00:00,SE-2,NE-1,Sprinter Van,207.3,2.4,2.7,1.0,180,574.54
SHP-126776,2025-04-30 00:00:00,MW-2,NE-2,Small Straight,814.2,7.8,22.3,7.0,154,771.94
SHP-126466,2025-04-24 00:00:00,NE-2,SE-2,Sprinter Van,238.2,1.5,7.0,2.0,102,447.87
SHP-109657,2024-06-23 00:00:00,NE-3,SE-3,Cargo Van,456.2,2.7,46.8,5.0,42,353.46
SHP-116838,2024-11-01 00:00:00,NE-1,CN-2,Small Straight,2105.1,7.9,18.3,5.0,71,1092.08
SHP-107351,2024-05-11 00:00:00,NE-1,NE-3,Flatbed,4750.2,31.8,7.9,1.0,110,1803.22
SHP-102803,2024-02-20 00:00:00,CN-1,CN-2,Small Straight,1110.9,11.4,13.7,3.0,20,278.02
SHP-124183,2025-03-15 00:00:00,NE-1,MW-1,Flatbed,2848.1,25.4,19.3,6.0,399,2263.82
SHP-129356,2025-06-17 00:00:00,SE-1,MW-1,Cargo Van,608.0,7.1,3.6,2.0,293,819.24
SHP-116158,2024-10-20 00:00:00,SE-1,SW-1,Small Straight,1506.5,9.3,3.0,2.0,122,2719.37
SHP-121563,2025-01-25 00:00:00,NE-2,MW-1,Flatbed,1618.9,13.6,7.6,2.0,229,2124.54
SHP-370003,2024-09-20 00:00:00,SE-1,WC-1,Small Straight,1111.95,8.8,19.8,1.0,24,1160.1
SHP-109178,2024-06-15 00:00:00,MW-2,WC-3,Flatbed,1938.5,12.1,7.5,1.0,87,3506.66
SHP-128427,2025-05-30 00:00:00,MW-3,SC-2,Sprinter Van,1184.3,11.2,7.2,2.0,47,794.11
SHP-116336,2024-10-23 00:00:00,SE-3,MW-2,Reefer,4594.6,35.2,13.2,5.0,78,5918.52
SHP-107280,2024-05-10 00:00:00,MW-3,SC-1,Sprinter Van,110.8,1.1,13.5,5.0,70,286.79
SHP-104573,2024-03-23 00:00:00,WC-2,WC-3,Cargo Van,165.7,1.0,23.2,5.0,47,153.77
SHP-113179,2024-08-28 00:00:00,MW-1,NE-1,Large Straight,1110.0,7.6,53.8,8.0,420,740.65
SHP-112919,2024-08-23 00:00:00,MW-2,SC-1,Tractor Trailer,4729.2,27.1,23.2,2.0,227,3156.6
SHP-113904,2024-09-09 00:00:00,MW-2,WC-1,Small Straight,617.0,5.2,3.5,2.0,157,1273.14
SHP-102256,2024-02-10 00:00:00,MW-2,CN-2,Small Straight,1506.2,18.2,7.8,3.0,38,772.22
SHP-111762,2024-08-01 00:00:00,MW-3,MW-1,Small Straight,1915.7,16.8,53.9,5.0,70,401.9
SHP-126779,2025-04-30 00:00:00,MW-1,WC-1,Flatbed,3600.4,27.1,66.8,5.0,247,2696.24
SHP-129517,2025-06-20 00:00:00,SE-2,SE-1,Sprinter Van,165.9,1.0,65.2,11.0,136,135.76
SHP-129861,2025-06-27 00:00:00,NE-2,SC-1,Sprinter Van,274.0,2.4,6.5,5.0,173,709.65
SHP-107944,2024-05-22 00:00:00,MW-1,NE-3,Sprinter Van,868.1,7.1,4.0,2.0,159,226.3558893994724
SHP-122217,2025-02-07 00:00:00,WC-2,MW-2,Large Straight,2652.3,22.1,7.2,1.0,78,2751.59
SHP-360017,2024-12-03 00:00:00,SE-2,SW-1,Sprinter Van,0.0,0.0,0.01,-1.0,26,1533.41
SHP-122470,2025-02-11 00:00:00,MW-2,NE-2,Small Straight,615.3,4.1,5.7,1.0,154,807.09
SHP-103350,2024-03-01 00:00:00,SE-1,NE-3,Cargo Van,144.4,8.8,17.5,6.0,115,242.41
SHP-100241,2024-01-05 00:00:00,NW-1,SC-2,Small Straight,1676.6,11.9,6.9,1.0,27,1735.44
SHP-126818,2025-05-01 00:00:00,SE-1,SC-2,Small Straight,2728.6,20.4,22.9,4.0,121,1132.7
SHP-125604,2025-04-10 00:00:00,WC-2,SE-3,Flatbed,2145.5,11.9,12.9,2.0,40,1124.0042327592712
SHP-105718,2024-04-12 00:00:00,NE-1,SW-1,Large Straight,1255.7,14.1,7.9,2.0,166,2546.81
SHP-126844,2025-05-01 00:00:00,WC-2,CN-1,Small Straight,2317.4,20.1,71.6,8.0,28,890.83
SHP-112695,2024-08-19 00:00:00,SW-1,NE-1,Small Straight,2902.1,15.9,41.2,7.0,130,2127.51
SHP-112820,2024-08-21 00:00:00,NE-2,WC-3,Small Straight,1296.5,8.8,14.7,5.0,69,2083.09
SHP-103328,2024-02-29 00:00:00,NE-2,NE-3,Tractor Trailer,3612.6,20.6,12.0,5.0,75,1047.96
SHP-118394,2024-11-29 00:00:00,NE-2,SC-2,Large Straight,2469.6,20.7,11.5,4.0,126,3507.86
SHP-122439,2025-02-10 00:00:00,SC-1,WC-3,Small Straight,4261.5,31.0,22.6,6.0,108,1908.9
SHP-129013,2025-06-11 00:00:00,MW-1,SC-2,Sprinter Van,239.1,2.0,4.8,3.0,225,538.02
SHP-127501,2025-05-14 00:00:00,NE-2,SW-1,Reefer,2566.0,22.5,17.9,9.0,86,4020.12
SHP-109400,2024-06-19 00:00:00,WC-1,SC-1,Cargo Van,1443.5,7.3,26.8,9.0,197,741.24
SHP-107112,2024-05-07 00:00:00,MW-1,SE-2,Small Straight,1123.7,7.0,15.7,4.0,231,871.01
SHP-109001,2024-06-11 00:00:00,MW-2,MW-1,Cargo Van,313.9,3.0,7.0,3.0,274,242.07
SHP-111319,2024-07-23 00:00:00,NW-1,MW-3,Tractor Trailer,1507.6,14.8,66.0,12.0,13,1941.32
SHP-370004,2024-09-20 00:00:00,MW-1,NE-1,Small Straight,1111.95,8.8,7.2,1.0,45,1895.66
SHP-112178,2024-08-09 00:00:00,MW-1,SE-1,Small Straight,343.1,6.4,60.1,7.0,348,602.15
SHP-121471,2025-01-24 00:00:00,NE-1,MW-2,Sprinter Van,490.8,4.2,3.3,2.0,202,803.99
SHP-105127,2024-04-01 00:00:00,SE-1,NE-1,Large Straight,2124.5,18.1,2.1,3.0,278,2081.9
SHP-108396,2024-05-30 00:00:00,SW-1,SC-2,Large Straight,1958.6,15.2,14.8,4.0,106,793.5
SHP-119072,2024-12-11 00:00:00,SE-3,NE-2,Tractor Trailer,1111.95,37.8,2.8,1.0,49,6486.13
SHP-123873,2025-03-10 00:00:00,MW-1,NE-1,Large Straight,631.4,6.5,13.7,3.0,420,1448.03
SHP-108571,2024-06-03 00:00:00,MW-1,CN-1,Tractor Trailer,6083.4,46.5,15.9,2.0,88,2909.76
SHP-129796,2025-06-26 00:00:00,SC-2,SE-2,Cargo Van,253.5,2.6,16.6,7.0,115,259.85
SHP-120878,2025-01-13 00:00:00,SC-2,NE-1,Reefer,4013.2,28.7,10.1,2.0,179,6718.47
SHP-110631,2024-07-11 00:00:00,WC-2,MW-2,Small Straight,1972.2,17.0,7.0,3.0,78,1727.46
SHP-100207,2024-01-04 00:00:00,WC-1,NE-1,Sprinter Van,184.7,1.7,3.6,2.0,198,983.11
SHP-121167,2025-01-18 00:00:00,SE-1,NE-1,Flatbed,8852.4,82.2,13.6,13.0,278,3988.47
SHP-117445,2024-11-12 00:00:00,NE-2,SE-3,Tractor Trailer,3149.0,19.2,5.1,2.0,59,22546.22188867233
SHP-101680,2024-01-31 00:00:00,SE-3,MW-1,Sprinter Van,446.4,3.3,10.0,5.0,127,451.45
SHP-117300,2024-11-09 00:00:00,MW-1,WC-2,Large Straight,1605.0,11.2,18.0,3.0,177,2628.61
SHP-120992,2025-01-15 00:00:00,WC-2,SE-2,Small Straight,3615.1,26.1,67.9,10.0,82,2171.15
SHP-104383,2024-03-20 00:00:00,MW-3,NW-1,Cargo Van,376.1,1.4,7.6,4.0,16,604.79
SHP-430003,2025-05-15 00:00:00,XX-0,--,Small Straight,3316.6,30.6,6.1,4.0,0,1623.53
SHP-103453,2024-03-03 00:00:00,MW-1,SE-2,Reefer,2260.1,21.0,6.8,4.0,231,2991.86
SHP-110702,2024-07-12 00:00:00,NE-3,SC-1,Reefer,1015.0,18.0,62.6,9.0,111,2881.39
SHP-121954,2025-02-02 00:00:00,MW-3,SW-2,Large Straight,1973.3,19.4,37.4,12.0,15,1262.39
SHP-104472,2024-03-21 00:00:00,SE-1,MW-1,Sprinter Van,437.4,3.7,49.8,7.0,293,397.14
SHP-118068,2024-11-23 00:00:00,SW-2,CN-1,Sprinter Van,435.3,2.4,44.6,11.0,15,887.48
SHP-108787,2024-06-07 00:00:00,WC-2,SE-2,Small Straight,662.1,7.4,37.5,4.0,82,1030.89
SHP-106161,2024-04-20 00:00:00,SE-2,SE-1,Large Straight,2457.5,13.6,21.9,6.0,136,671.76
SHP-106025,2024-04-17 00:00:00,SE-1,NE-1,Sprinter Van,245.3,2.2,10.3,5.0,278,405.64
SHP-126910,2025-05-02 00:00:00,SC-1,NE-1,Large Straight,1702.6,8.4,9.2,3.0,274,2081.11
SHP-126102,2025-04-19 00:00:00,MW-2,SE-3,Flatbed,1881.0,12.0,6.5,2.0,79,2619.4
SHP-320004,2028-06-30 00:00:00,NE-1,NW-1,Tractor Trailer,7174.5,18.8,6.1,2.0,284,2362.59
SHP-128093,2025-05-24 00:00:00,NE-2,SE-3,Cargo Van,854.5,9.6,13.2,6.0,59,619.1
SHP-118395,2024-11-29 00:00:00,SW-1,MW-1,Large Straight,1788.5,18.6,18.6,5.0,191,1725.69
SHP-125866,2025-04-14 00:00:00,NE-3,WC-2,Sprinter Van,1171.4,7.0,67.5,9.0,48,1097.59
SHP-120405,2025-01-04 00:00:00,MW-1,WC-1,Tractor Trailer,5750.4,39.4,10.8,2.0,247,7109.94
SHP-108080,2024-05-24 00:00:00,SE-2,NE-1,Tractor Trailer,12609.9,118.0,22.0,4.0,180,6389.22
SHP-129082,2025-06-12 00:00:00,SC-1,CN-1,Reefer,889.6,6.5,21.9,6.0,69,2122.18
SHP-128798,2025-06-07 00:00:00,NE-1,WC-1,Small Straight,2402.0,27.8,23.9,9.0,225,2496.67
SHP-104412,2024-03-20 00:00:00,WC-1,NE-1,Flatbed,1775.8,12.6,18.2,6.0,198,2744.57
SHP-105728,2024-04-12 00:00:00,NE-3,WC-3,Small Straight,1274.6,7.3,23.2,2.0,41,1671.36
SHP-106717,2024-04-29 00:00:00,MW-1,NE-3,Flatbed,1111.95,17.7,22.3,12.0,159,1237.66
SHP-105153,2024-04-02 00:00:00,WC-2,MW-1,Tractor Trailer,3044.5,24.8,4.8,4.0,149,4329.42
SHP-122689,2025-02-15 00:00:00,MW-1,NE-3,Small Straight,1953.8,10.4,67.7,10.0,159,946.03
SHP-105213,2024-04-03 00:00:00,WC-2,WC-1,Cargo Van,739.9,7.3,67.0,13.0,68,124.11
SHP-120047,2024-12-29 00:00:00,NE-3,MW-1,Small Straight,1097.8,9.9,17.1,4.0,155,1219.0
SHP-104223,2024-03-17 00:00:00,SC-1,SC-2,Large Straight,4037.2,26.3,13.5,5.0,168,1322.91
SHP-107099,2024-05-07 00:00:00,SC-2,SE-1,Reefer,1097.1,11.2,14.6,3.0,144,1314.92
SHP-420008,2024-03-10 00:00:00,MW-1,SE-1,Small Straight,2250.4,9.2,33.8,3.0,189,1250.0
SHP-108295,2024-05-29 00:00:00,SC-1,MW-2,Large Straight,1510.1,14.8,12.3,7.0,181,970.57
SHP-115950,2024-10-16 00:00:00,NW-1,SE-1,Sprinter Van,508.7,4.5,61.0,7.0,43,1063.66
SHP-127588,2025-05-15 00:00:00,SC-2,NW-1,Sprinter Van,700.8,5.7,21.9,3.0,31,840.53
SHP-128617,2025-06-03 00:00:00,SC-1,CN-1,Small Straight,2186.5,13.7,65.1,8.0,69,1478.14
SHP-107161,2024-05-08 00:00:00,MW-1,MW-3,Tractor Trailer,4740.2,41.3,22.2,5.0,84,1536.74
SHP-129680,2025-06-23 00:00:00,NE-2,MW-1,Sprinter Van,286.2,2.2,28.6,14.0,229,332.62
SHP-128735,2025-06-05 00:00:00,SE-2,SC-2,Small Straight,1694.2,17.4,11.4,6.0,104,872.83
SHP-110969,2024-07-17 00:00:00,NE-3,MW-1,Sprinter Van,409.1,8.8,13.7,3.0,155,484.63
SHP-117207,2024-11-08 00:00:00,MW-1,MW-2,Large Straight,329.5,8.8,17.3,7.0,321,555.01
SHP-117021,2024-11-04 00:00:00,SE-2,MW-1,Cargo Van,186.6,1.1,7.3,4.0,237,492.63
SHP-108683,2024-06-05 00:00:00,SW-1,WC-3,Flatbed,3353.3,8.8,26.6,4.0,40,1758.24
SHP-112473,2024-08-15 00:00:00,SE-2,SE-1,Tractor Trailer,5149.3,37.4,3.7,2.0,136,2447.56
SHP-127927,2025-05-21 00:00:00,MW-1,MW-2,Cargo Van,324.5,2.6,23.5,6.0,321,123.42
SHP-119576,2024-12-21 00:00:00,MW-2,MW-1,Large Straight,3189.8,19.2,46.2,9.0,274,1138.89
SHP-108695,2024-06-05 00:00:00,SW-1,MW-2,Small Straight,1111.95,10.6,7.9,3.0,127,1211.76
SHP-111479,2024-07-26 00:00:00,SC-1,WC-1,Sprinter Van,476.8,5.5,6.2,3.0,193,848.38
SHP-104374,2024-03-20 00:00:00,MW-2,MW-1,Large Straight,783.7,9.4,17.1,6.0,274,451.35
SHP-102167,2024-02-08 00:00:00,NE-2,WC-2,Large Straight,1397.4,7.1,4.7,1.0,74,2960.8
SHP-126095,2025-04-19 00:00:00,WC-1,SE-1,Small Straight,2067.7,20.7,21.6,2.0,175,2604.94
SHP-122039,2025-02-04 00:00:00,MW-3,SC-1,Sprinter Van,309.0,8.8,53.2,9.0,70,232.75
SHP-104649,2024-03-24 00:00:00,NE-3,NE-1,Large Straight,2735.4,22.7,10.5,6.0,133,1061.59
SHP-112382,2024-08-13 00:00:00,MW-2,WC-1,Large Straight,282.0,5.3,48.4,7.0,157,931.07
SHP-107233,2024-05-09 00:00:00,MW-2,SC-2,Cargo Van,165.0,1.0,71.1,5.0,139,263.48
SHP-120181,2024-12-31 00:00:00,WC-1,WC-2,Small Straight,1455.1,8.8,6.4,2.0,87,646.27
SHP-119851,2024-12-25 00:00:00,SE-1,NE-2,Large Straight,692.3,4.0,16.7,6.0,167,926.73
SHP-128614,2025-06-03 00:00:00,SE-1,NE-2,Cargo Van,487.4,5.4,62.3,4.0,167,326.06
SHP-117462,2024-11-12 00:00:00,SW-1,SE-1,Tractor Trailer,5993.7,8.8,59.9,10.0,121,4537.85
SHP-109856,2024-06-26 00:00:00,NE-1,NE-2,Large Straight,5183.9,31.5,55.0,5.0,196,967.17
SHP-112477,2024-08-15 00:00:00,MW-1,NE-2,Sprinter Van,691.2,4.5,21.5,2.0,271,612.28
SHP-129120,2025-06-13 00:00:00,SC-1,NE-1,Sprinter Van,1111.95,6.2,43.4,13.0,274,635.97
SHP-112270,2024-08-11 00:00:00,SC-2,NE-1,Small Straight,1277.2,10.5,4.1,1.0,179,2140.61
SHP-121403,2025-01-23 00:00:00,MW-2,WC-1,Tractor Trailer,1111.95,29.1,4.9,1.0,157,6992.62
SHP-112807,2024-08-21 00:00:00,SE-2,MW-1,Cargo Van,162.4,1.5,13.6,6.0,237,291.45
SHP-128157,2025-05-25 00:00:00,WC-1,MW-3,Flatbed,2941.4,26.2,22.4,6.0,47,649.2428476034852
SHP-112308,2024-08-11 00:00:00,NE-3,MW-1,Sprinter Van,345.9,3.0,23.2,5.0,155,463.62
SHP-120651,2025-01-09 00:00:00,SW-2,NE-3,Large Straight,1144.9,8.8,5.9,3.0,31,2827.9
SHP-109474,2024-06-20 00:00:00,SC-2,SC-1,Flatbed,6477.8,54.4,19.4,4.0,138,2160.41
SHP-105673,2024-04-11 00:00:00,SE-2,SE-3,Small Straight,1033.0,7.2,2.3,2.0,54,503.77
SHP-104475,2024-03-21 00:00:00,MW-1,SW-1,Sprinter Van,470.6,4.3,24.4,6.0,199,384.65
SHP-118276,2024-11-26 00:00:00,NE-2,SE-1,Sprinter Van,592.4,2.8,15.1,7.0,161,555.77
SHP-320002,2026-12-01 00:00:00,SE-1,NW-1,Tractor Trailer,4892.0,41.1,3.3,1.0,183,1342.02
SHP-104519,2024-03-22 00:00:00,NE-1,WC-1,Large Straight,742.5,5.5,67.8,8.0,225,1174.19
SHP-126024,2025-04-17 00:00:00,NE-2,WC-2,Sprinter Van,40.2,1.0,18.7,8.0,74,622.72
SHP-119455,2024-12-18 00:00:00,SE-1,SC-1,Large Straight,2546.9,21.5,12.5,4.0,220,1429.48
SHP-129505,2025-06-20 00:00:00,SE-3,SC-2,Cargo Van,133.2,1.0,20.1,5.0,50,207.8
SHP-100499,2024-01-09 00:00:00,CN-2,WC-1,Sprinter Van,342.2,3.5,28.2,7.0,28,299.97
SHP-128376,2025-05-29 00:00:00,CN-1,MW-1,Cargo Van,412.3,2.6,13.6,3.0,95,280.09
SHP-125613,2025-04-10 00:00:00,NE-1,SE-1,Sprinter Van,943.1,9.8,13.9,8.0,262,449.25
SHP-121817,2025-01-30 00:00:00,SW-1,MW-1,Large Straight,1671.1,16.4,2.4,2.0,191,2080.58
SHP-104319,2024-03-19 00:00:00,MW-2,SW-2,Large Straight,1019.1,5.1,2.3,1.0,60,1831.56
SHP-116717,2024-10-30 00:00:00,SE-1,WC-3,Cargo Van,459.1,8.8,3.3,3.0,98,1122.05
SHP-110068,2024-07-01 00:00:00,MW-2,SE-3,Sprinter Van,181.6,8.8,11.0,5.0,79,516.85
SHP-107933,2024-05-22 00:00:00,SE-2,MW-2,Sprinter Van,260.0,2.1,54.8,7.0,115,406.98
SHP-112486,2024-08-15 00:00:00,MW-1,WC-1,Sprinter Van,1111.95,2.0,5.8,2.0,247,929.56
SHP-105439,2024-04-07 00:00:00,SC-1,NE-1,Large Straight,817.9,6.3,19.1,5.0,274,1447.66
SHP-300004,2024-06-15 00:00:00,MW-1,SC-1,Cargo Van,1139.8,19.6,7.4,2.0,51,0.1
SHP-128482,2025-06-01 00:00:00,NE-2,SW-1,Small Straight,2845.1,29.5,4.2,5.0,86,3963.37
SHP-118510,2024-12-01 00:00:00,MW-2,WC-1,Cargo Van,266.4,8.8,46.4,6.0,157,570.41
SHP-126663,2025-04-28 00:00:00,SW-2,CN-2,Cargo Van,205.4,1.3,6.0,2.0,12,289.4416981876292
SHP-125933,2025-04-15 00:00:00,SW-1,SC-1,Small Straight,694.6,6.3,8.8,4.0,145,658.15
SHP-126512,2025-04-25 00:00:00,SE-2,NE-1,Tractor Trailer,7787.8,8.8,21.7,8.0,180,4791.75
SHP-109304,2024-06-17 00:00:00,WC-2,MW-1,Large Straight,2813.0,32.8,4.5,2.0,149,3949.1
SHP-108512,2024-06-02 00:00:00,WC-1,MW-2,Flatbed,2033.3,17.6,5.7,2.0,167,4795.7
SHP-105119,2024-04-01 00:00:00,SE-1,NE-1,Small Straight,1149.4,7.6,17.3,2.0,278,955.75
SHP-107984,2024-05-23 00:00:00,MW-1,NE-1,Large Straight,2503.2,8.8,6.8,3.0,420,2086.86
SHP-115465,2024-10-08 00:00:00,SW-2,MW-1,Large Straight,2823.0,22.0,21.0,5.0,100,2328.7
SHP-106513,2024-04-26 00:00:00,SC-1,MW-2,Small Straight,605.0,4.3,36.3,13.0,181,325.02
SHP-100376,2024-01-07 00:00:00,SC-1,NE-2,Large Straight,1880.4,14.7,18.1,8.0,212,1704.98
SHP-128061,2025-05-24 00:00:00,NE-2,SE-1,Small Straight,1908.7,19.0,5.5,1.0,161,1890.68
SHP-114129,2024-09-13 00:00:00,SE-1,NE-2,Sprinter Van,798.8,8.8,5.2,3.0,167,990.47
SHP-121037,2025-01-16 00:00:00,SE-1,WC-3,Sprinter Van,1368.0,8.0,18.6,4.0,98,1404.16
SHP-109460,2024-06-20 00:00:00,WC-1,SE-2,Small Straight,557.3,5.3,23.5,8.0,127,1155.82
SHP-122747,2025-02-16 00:00:00,SE-1,CN-1,Small Straight,1344.4,12.3,2.7,3.0,61,1774.39
SHP-102458,2024-02-13 00:00:00,MW-1,SC-2,Small Straight,827.1,16.6,15.4,4.0,225,3859.581310152867
SHP-124170,2025-03-15 00:00:00,MW-2,WC-2,Tractor Trailer,4341.1,36.8,2.5,5.0,96,6988.98
SHP-118862,2024-12-07 00:00:00,NE-1,SW-1,Reefer,1835.5,18.4,3.2,1.0,166,10839.13
SHP-109968,2024-06-28 00:00:00,WC-2,NW-1,Small Straight,2416.5,21.4,53.4,4.0,23,766.33
SHP-200043,2025-04-05 00:00:00,SE-2,NE-1,Small Straight,1498.3,13.9,13.0,5.0,180,1037.78
SHP-100825,2024-01-15 00:00:00,SC-2,SE-1,Tractor Trailer,2298.9,16.7,3.5,2.0,144,2760.48
SHP-103591,2024-03-05 00:00:00,NE-3,NE-2,Small Straight,4175.1,35.4,4.6,3.0,76,886.63
SHP-115098,2024-10-01 00:00:00,WC-1,SC-1,Sprinter Van,342.4,2.8,12.4,1.0,197,642.93
SHP-122816,2025-02-17 00:00:00,MW-1,SC-1,Cargo Van,641.0,5.7,15.5,7.0,372,303.91
SHP-100315,2024-01-06 00:00:00,WC-1,WC-2,Cargo Van,273.9,2.6,6.1,3.0,87,195.99
